,season,team_api_id,players
1095,2015/2016,6631,
1096,2008/2009,6413,
1097,2009/2010,6413,
1098,2010/2011,6413,
1099,2011/2012,6413,
1100,2012/2013,6413,
1101,2013/2014,6413,
1102,2014/2015,6413,"[352003.0, 496356.0, 207045.0, 209413.0, 37215.0, 46056.0, 244458.0, 26538.0, 69803.0, 207021.0, 112477.0, 186837.0, 278838.0, 495222.0, 26491.0, 243421.0, 102719.0]"
1103,2015/2016,6413,"[209413.0, 553477.0, 553479.0, 467485.0, 562849.0, 26538.0, 207021.0, 278838.0, 188089.0, 102719.0, 41165.0, 26586.0, 37215.0, 680032.0, 243425.0, 243937.0, 496356.0, 46056.0, 586474.0, 352365.0, 495222.0]"
1104,2008/2009,8277,
1105,2009/2010,8277,
1106,2010/2011,8277,
1107,2011/2012,8277,
1108,2012/2013,8277,
1109,2013/2014,8277,
1110,2014/2015,8277,"[nan, 207243.0, 566158.0, 193177.0, 215226.0, 157630.0, 114503.0, 278473.0, 178765.0, 109649.0, 303059.0, 40662.0, 26458.0, 150242.0, 150119.0, 267369.0, 159854.0, 155639.0, 321020.0]"
1111,2015/2016,8277,"[538499.0, 71557.0, 207243.0, 566158.0, 541330.0, 174364.0, 432421.0, 157630.0, 660165.0, 114503.0, 278473.0, 40662.0, 521945.0, 26458.0, 112477.0, 150242.0, 159854.0, 623091.0, 591734.0, 155639.0]"
1112,2008/2009,9791,
1113,2009/2010,9791,
1114,2010/2011,9791,
1115,2011/2012,9791,
1116,2012/2013,9791,
1117,2013/2014,9791,
1118,2014/2015,9791,"[39940.0, 147594.0, 281110.0, 110116.0, 45482.0, 25259.0, 213167.0, 213682.0, 188089.0, 110142.0, 31296.0, 158278.0, 150217.0, 26455.0, 26589.0, 243439.0, 360560.0, 393720.0, 351999.0]"
1119,2015/2016,9791,"[31296.0, 253121.0, 42534.0, 248151.0, 518346.0, 213167.0, 243439.0, 147601.0, 213682.0, 422128.0, 360560.0, 243473.0, 281110.0, 26455.0, 26589.0, 728414.0, 351999.0]"
1120,2008/2009,10229,
1121,2009/2010,10229,
1122,2010/2011,10229,
1123,2011/2012,10229,
1124,2012/2013,10229,
1125,2013/2014,10229,
1126,2014/2015,10229,"[186880.0, 178753.0, 245315.0, 172388.0, 465628.0, 384446.0, 214984.0, 159465.0, 512747.0, 26797.0, 157101.0, 562801.0, 278807.0, 172346.0, 40444.0, 261597.0, 209786.0]"
1127,2015/2016,10229,"[186880.0, 553476.0, 209413.0, 21765.0, 30602.0, 414232.0, 660136.0, 35497.0, 157101.0, 145586.0, 172346.0, 384446.0, 245315.0, 466890.0, 467022.0, 37206.0, 261597.0, 174690.0, 422121.0, 159465.0, 512747.0, 293360.0, 562801.0, 717557.0]"
1128,2008/2009,6433,
1129,2009/2010,6433,
1130,2010/2011,6433,
1131,2011/2012,6433,
1132,2012/2013,6433,
1133,2013/2014,6433,
1134,2014/2015,6433,"[422273.0, 21765.0, 115723.0, 45839.0, 243473.0, 352023.0, 193178.0, 179242.0, 110135.0, 150589.0, 26686.0, 5063.0, 298449.0, 150745.0, 262753.0, 422117.0, 243429.0, 17259.0, 352365.0, 293360.0, 231674.0]"
1135,2015/2016,6433,
1136,2008/2009,8525,
1137,2009/2010,8525,
1138,2010/2011,8525,
1139,2011/2012,8525,
1140,2012/2013,8525,
1141,2013/2014,8525,
1142,2014/2015,8525,"[10880.0, 47552.0, 156546.0, 143523.0, 305831.0, 211020.0, 45837.0, 352366.0, 186136.0, 101586.0, 145586.0, 26708.0, 209371.0, 17848.0, 243481.0, 118843.0]"
1143,2015/2016,8525,"[10880.0, 156546.0, 106373.0, 171786.0, 45837.0, 243481.0, 143523.0, 412708.0, 292773.0, 504613.0, 305831.0, 257828.0, 252969.0, 45481.0, 145586.0, 243509.0, 17848.0, 172346.0, 25551.0, 298449.0, 101586.0, 26708.0, 12245.0, 40662.0, 112471.0]"
1144,2008/2009,8674,
1145,2009/2010,8674,
1146,2010/2011,8674,
1147,2011/2012,8674,
1148,2012/2013,8674,
1149,2013/2014,8674,
1150,2014/2015,8674,"[156553.0, 147600.0, 45461.0, 62358.0, 143512.0, 117541.0, 359461.0, 179239.0, 212520.0, 45481.0, 46130.0, 485047.0, 110145.0, 602836.0, 312791.0, 293722.0, 26459.0, 215005.0, 277608.0, 484858.0]"
1151,2015/2016,8674,"[156553.0, 147594.0, 440330.0, 690188.0, 30994.0, 45461.0, 143512.0, 359461.0, 179239.0, 212520.0, 240556.0, 614574.0, 485047.0, 602836.0, 186837.0, 293722.0, 26459.0, 215005.0, 212708.0, 277608.0, 484858.0, 46079.0]"
1152,2008/2009,8611,
1153,2009/2010,8611,
1154,2010/2011,8611,"[37889.0, 110147.0, 26532.0, 26538.0, 110189.0, 26611.0, 40916.0, 38229.0, 150201.0, 34492.0, 104382.0]"
1155,2011/2012,8611,
1156,2012/2013,8611,
1157,2013/2014,8611,
1158,2014/2015,8611,"[38913.0, 70789.0, 193803.0, 210956.0, 32920.0, 574234.0, 444187.0, 466843.0, 37789.0, 292773.0, 528050.0, 212147.0, 189237.0, 158841.0, 489288.0, 185433.0, 149855.0, 186847.0, 503659.0, 360559.0, 209785.0]"
1159,2015/2016,8611,"[613255.0, 210956.0, 450708.0, 574234.0, 444187.0, 410653.0, 37789.0, 619297.0, 36133.0, 243493.0, 588337.0, 562875.0, 467521.0, 602306.0, 187336.0, 489288.0, 211020.0, 371538.0, 186847.0, 503659.0, 560109.0, 360559.0, 188533.0, 228982.0, 209785.0, 661884.0]"
1160,2008/2009,9803,
1161,2009/2010,9803,
1162,2010/2011,9803,
1163,2011/2012,9803,
1164,2012/2013,9803,
1165,2013/2014,9803,
1166,2014/2015,9803,
1167,2015/2016,9803,"[nan, 351875.0, 46085.0, 432389.0, 183184.0, 243482.0, 163227.0, 2973.0, 113189.0, 467494.0, 45485.0, 295087.0, 259375.0, 38322.0, 7604.0, 447413.0, 198583.0, 45502.0, 510399.0, 37188.0, 109639.0, 212170.0, 237534.0, 26465.0, 174054.0, 106474.0, 269806.0, 281206.0]"
1168,2008/2009,8464,
1169,2009/2010,8464,
1170,2010/2011,8464,
1171,2011/2012,8464,
1172,2012/2013,8464,
1173,2013/2014,8464,
1174,2014/2015,8464,
1175,2015/2016,8464,"[nan, 37889.0, 466832.0, 466834.0, 240790.0, 410015.0, 200743.0, 179115.0, 467499.0, 561849.0, 238529.0, 141126.0, 41162.0, 666957.0, 133201.0, 109650.0, 129241.0, 196957.0, 288349.0, 35442.0, 230133.0, 36085.0, 215419.0]"
1176,2008/2009,8526,
1177,2009/2010,8526,
1178,2010/2011,8526,
1179,2011/2012,8526,
1180,2012/2013,8526,
1181,2013/2014,8526,
1182,2014/2015,8526,
1183,2015/2016,8526,"[nan, nan, nan, nan, nan, nan, nan, 179208.0, 209418.0, 240788.0, 351898.0, 467488.0, 243489.0, 186923.0, 657454.0, 166065.0, 298933.0, 586678.0, 467513.0, 248123.0, 351939.0, 467024.0, 32593.0, 467027.0, 248154.0, 149211.0, 651112.0, 46059.0]"
1184,2008/2009,1601,
1185,2009/2010,1601,
1186,2010/2011,1601,
1187,2011/2012,1601,"[nan, 68802.0, 115268.0, 30278.0, 23463.0, 69619.0, 139895.0, 196185.0, 93431.0, 68732.0, 13405.0]"
1188,2012/2013,1601,
1189,2013/2014,1601,
1190,2014/2015,1601,
1191,2015/2016,1601,
1192,2008/2009,1957,
1193,2009/2010,1957,
1194,2010/2011,1957,
1195,2011/2012,1957,"[nan, nan, nan, nan, nan, 114822.0, 116872.0, 151050.0, 206829.0, 249550.0, 34225.0]"
1196,2012/2013,1957,
1197,2013/2014,1957,
1198,2014/2015,1957,
1199,2015/2016,1957,
1200,2008/2009,8033,
1201,2009/2010,8033,
1202,2010/2011,8033,
1203,2011/2012,8033,
1204,2012/2013,8033,
1205,2013/2014,8033,
1206,2014/2015,8033,
1207,2015/2016,8033,
1208,2008/2009,8030,
1209,2009/2010,8030,
1210,2010/2011,8030,
1211,2011/2012,8030,
1212,2012/2013,8030,
1213,2013/2014,8030,
1214,2014/2015,8030,
1215,2015/2016,8030,
1216,2008/2009,8021,
1217,2009/2010,8021,
1218,2010/2011,8021,
1219,2011/2012,8021,"[nan, nan, 2625.0, nan, nan, 118530.0, nan, 69479.0, 196238.0, 11061.0, 197560.0]"
1220,2012/2013,8021,
1221,2013/2014,8021,
1222,2014/2015,8021,
1223,2015/2016,8021,
1224,2008/2009,2182,
1225,2009/2010,2182,
1226,2010/2011,2182,
1227,2011/2012,2182,"[nan, 15361.0, 79747.0, 189190.0, 13480.0, 13481.0, 114827.0, 78413.0, 69101.0, 186968.0, 34266.0]"
1228,2012/2013,2182,
1229,2013/2014,2182,
1230,2014/2015,2182,
1231,2015/2016,2182,
1232,2008/2009,8245,
1233,2009/2010,8245,
1234,2010/2011,8245,
1235,2011/2012,8245,
1236,2012/2013,8245,
1237,2013/2014,8245,
1238,2014/2015,8245,
1239,2015/2016,8245,
1240,2008/2009,8548,"[34177.0, 32964.0, 39109.0, 32618.0, 32496.0, 23792.0, 39669.0, 31257.0, 30585.0, 23998.0, 26143.0]"
1241,2009/2010,8548,"[32865.0, 34177.0, 32867.0, 32964.0, 32705.0, 32616.0, 32200.0, 32618.0, 24845.0, 36783.0, 32496.0, 23792.0, 168308.0, 39669.0, 70360.0, 23998.0]"
1242,2010/2011,8548,"[32705.0, 34177.0, 165704.0, 32616.0, 24845.0, 36783.0, 32496.0, 23792.0, 39669.0, 23927.0, 70360.0, 31257.0, 8922.0, 23998.0]"
1243,2011/2012,8548,
1244,2012/2013,8548,
1245,2013/2014,8548,
1246,2014/2015,8548,
1247,2015/2016,8548,
1248,2008/2009,9925,"[33792.0, 32449.0, 30851.0, 41060.0, 41061.0, 25382.0, 32455.0, 37798.0, 25643.0, 41068.0, 20174.0, 41071.0, 22928.0, 97236.0, 32567.0, 32826.0, 30974.0]"
1249,2009/2010,9925,"[33792.0, 32448.0, 41060.0, 41061.0, 163206.0, 25382.0, 41067.0, 41068.0, 22928.0, 19696.0, 26494.0, 24661.0, 30974.0, 79160.0, 26489.0, 32826.0, 24635.0, 26238.0]"
1250,2010/2011,9925,"[35905.0, 144996.0, 43268.0, 25382.0, 95336.0, 41067.0, 25643.0, 22929.0, 79160.0, 30425.0, 40570.0, 129819.0, 107132.0, 185566.0]"
1251,2011/2012,9925,"[35905.0, 170593.0, 36034.0, 25539.0, 144996.0, 25382.0, 95336.0, 25643.0, 41067.0, 22928.0, 22929.0, 166676.0, 38614.0, 79160.0, 40570.0, 107132.0, 32318.0]"
1252,2012/2013,9925,
1253,2013/2014,9925,
1254,2014/2015,9925,
1255,2015/2016,9925,
1256,2008/2009,10267,"[nan, nan, nan, nan, nan, nan, 34575.0, 30994.0, 30752.0, 109222.0, 38701.0, 24494.0, 34231.0, 30909.0, 37824.0, 30666.0, 37459.0, 34007.0, 34008.0, 166111.0, 37479.0, 19435.0, 34029.0, 30448.0, 2802.0, 32761.0, 32762.0, 41468.0]"
1257,2009/2010,10267,"[30994.0, 108568.0, 30752.0, 26403.0, 74403.0, 38567.0, 38701.0, 24494.0, 74672.0, 33845.0, 30909.0, 37824.0, 30276.0, 30666.0, 37459.0, 150739.0, 34007.0, 37479.0, 10348.0, 2802.0, 150770.0, 32761.0, 32762.0, 41468.0]"
1258,2010/2011,10267,"[37506.0, 33028.0, 30994.0, 108568.0, 26403.0, 74403.0, 109222.0, 38701.0, 24494.0, 74672.0, 33845.0, 37824.0, 30914.0, 41667.0, 30276.0, 30666.0, 39122.0, 150739.0, 34007.0, 134236.0, 39782.0, 2802.0, 32762.0, 41468.0]"
1259,2011/2012,10267,"[37506.0, 33028.0, 182921.0, 30994.0, 108568.0, 74403.0, 26403.0, 109222.0, 93480.0, 75307.0, 77741.0, 74672.0, 46384.0, 30914.0, 282691.0, 30666.0, 39122.0, 150739.0, 34007.0, 134236.0, 96613.0, 39782.0, 2802.0, 150649.0, 35324.0]"
1260,2012/2013,10267,"[37506.0, 25990.0, 182921.0, 108568.0, 26403.0, 109222.0, 93480.0, 75307.0, 93484.0, 77741.0, 46384.0, 30914.0, 282691.0, 31045.0, 30666.0, 39122.0, 134236.0, 213729.0, 96613.0, 31718.0, 150649.0, 35324.0, 18814.0]"
1261,2013/2014,10267,"[25990.0, 182921.0, 108568.0, 241825.0, 26146.0, 26403.0, 109222.0, 93480.0, 30890.0, 75307.0, 77741.0, 46384.0, 158263.0, 474680.0, 318526.0, 30914.0, 282691.0, 282692.0, 31045.0, 39122.0, 166111.0, 96613.0, 50661.0, 212470.0, 150649.0, 74747.0, 35324.0, 40958.0]"
1262,2014/2015,10267,"[358289.0, 391058.0, 361757.0, 241825.0, 184999.0, 93480.0, 361770.0, 75307.0, 75310.0, 46384.0, 318526.0, 192064.0, 193869.0, 40148.0, 324578.0, 96613.0, 319975.0, 174321.0, 173427.0, 74747.0, 35324.0]"
1263,2015/2016,10267,"[192770.0, 391058.0, 428947.0, 489240.0, 359197.0, 361757.0, 241825.0, 184999.0, 93480.0, 361770.0, 75307.0, 185644.0, 75310.0, 46384.0, 291131.0, 318526.0, 570432.0, 40139.0, 193869.0, 432463.0, 40148.0, 324578.0, 96613.0, 361710.0, 173427.0, 74747.0, 35324.0]"
1264,2008/2009,8371,"[nan, 42369.0, 11778.0, 37507.0, nan, nan, 38534.0, nan, 108809.0, 24591.0, 38424.0, 30744.0, 33832.0, 80555.0, 23853.0, 30907.0, 26044.0, 33865.0, 33867.0, 33870.0, 33874.0, 37718.0, 72541.0, 72542.0, 96615.0, 33641.0, 74736.0, 37497.0, 38521.0]"
1265,2009/2010,8371,"[nan, 42369.0, 11778.0, nan, nan, nan, nan, 24591.0, 38424.0, 30744.0, 23853.0, 183347.0, 26044.0, 33865.0, 33870.0, 38479.0, 33874.0, 75474.0, 37718.0, 72541.0, 72542.0, 96615.0, 74736.0, 38136.0, 38521.0]"
1266,2010/2011,8371,"[42369.0, 38151.0, 108809.0, 24591.0, 38424.0, 30744.0, 11555.0, 23853.0, 37422.0, 183350.0, 26044.0, 179009.0, 31303.0, 33865.0, 33870.0, 38479.0, 75474.0, 33874.0, 37718.0, 72542.0, 33773.0, 38136.0, 38521.0]"
1267,2011/2012,8371,"[42369.0, 11778.0, 231811.0, 38151.0, 108809.0, 104986.0, 295198.0, 295200.0, 33958.0, 37422.0, 183347.0, 183350.0, 179009.0, 33607.0, 66633.0, 21450.0, 33865.0, 33870.0, 33871.0, 38479.0, 241747.0, 37718.0, 243163.0, 38363.0, 189922.0, 37489.0]"
1268,2012/2013,8371,"[231811.0, 75398.0, 38151.0, 108809.0, 38551.0, 104986.0, 191906.0, 33958.0, 37422.0, 183350.0, 71619.0, 33607.0, 33865.0, 21450.0, 33870.0, 300623.0, 38363.0, 243163.0, 72542.0, 18784.0, 451941.0, 38886.0, 38507.0, 50027.0, 37489.0]"
1269,2013/2014,8371,"[231811.0, 75398.0, 38151.0, 37653.0, 104986.0, 191906.0, 33958.0, 37422.0, 69166.0, 183350.0, 173885.0, 33865.0, 21450.0, 33870.0, 300623.0, 17875.0, 72542.0, 18784.0, 38886.0, 38887.0, 50027.0, 287226.0]"
1270,2014/2015,8371,
1271,2015/2016,8371,
1272,2008/2009,9783,"[34956.0, 37793.0, 38573.0, 150328.0, 34104.0, 30271.0, 37441.0, 31045.0, 37446.0, 37445.0, 37447.0, 37449.0, 37451.0, 37452.0, 41167.0, 111190.0, 33753.0, 33756.0, 33758.0, 33761.0, 38890.0, 70891.0, 164210.0, 33018.0]"
1273,2009/2010,9783,"[96651.0, 34956.0, 192923.0, 37793.0, 2857.0, 45744.0, 150328.0, 34104.0, 30271.0, 21445.0, 31045.0, 37447.0, 37446.0, 37449.0, 37451.0, 37452.0, 41167.0, 111190.0, 33756.0, 33761.0, 33018.0, 70891.0, 169195.0, 164210.0, 189178.0]"
1274,2010/2011,9783,"[96651.0, 167069.0, 37793.0, 18853.0, 45744.0, 33844.0, 34104.0, 31045.0, 37446.0, 37447.0, 21445.0, 37449.0, 37451.0, 97488.0, 37845.0, 111190.0, 33756.0, 18653.0, 166111.0, 33761.0, 33018.0, 70891.0, 169195.0, 74989.0, 164210.0, 2805.0, 114680.0, 189178.0]"
1275,2011/2012,9783,
1276,2012/2013,9783,"[156556.0, 29580.0, 164238.0, 208926.0, 43294.0, 410656.0, 30752.0, 32678.0, 151079.0, 45352.0, 181548.0, 34104.0, 24385.0, 150081.0, 25924.0, 37446.0, 37448.0, 75474.0, 111190.0, 33756.0, 33761.0, 33893.0, 33018.0, 74989.0, 40951.0, 189178.0, 186748.0]"
1277,2013/2014,9783,
1278,2014/2015,9783,"[74752.0, 121872.0, 37653.0, 359190.0, 208926.0, 410656.0, 39331.0, 32678.0, 151079.0, 41268.0, 33588.0, 115519.0, 361792.0, 183365.0, 213702.0, 37451.0, 47566.0, 111190.0, 92375.0, 33756.0, 103905.0, 194660.0, 51953.0, 189178.0, 40958.0]"
1279,2015/2016,9783,"[495107.0, 279173.0, 96651.0, 121872.0, 37653.0, 39584.0, 191906.0, 32678.0, 151079.0, 198566.0, 474680.0, 33848.0, 33852.0, 115519.0, 37451.0, 111190.0, 40668.0, 33756.0, 103905.0, 194660.0, 37480.0, 51953.0, 189178.0]"
1280,2008/2009,8388,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 38550.0, nan, nan, 38561.0, 46211.0, 37433.0, 75195.0, 75579.0, 75197.0, 75199.0, 74435.0, 75206.0, 97226.0, 75216.0, 102614.0, 74721.0, 150498.0, 102374.0, 33898.0, 102002.0, 38136.0, 38008.0, 38526.0]"
1281,2009/2010,8388,
1282,2010/2011,8388,
1283,2011/2012,8388,
1284,2012/2013,8388,
1285,2013/2014,8388,
1286,2014/2015,8388,
1287,2015/2016,8388,
1288,2008/2009,8696,"[nan, nan, 37512.0, 33828.0, 38567.0, 35638.0, 37579.0, 37581.0, 33884.0, 33885.0, 33634.0, 33891.0, 33892.0, 97508.0, 33637.0, 32999.0, 33896.0, 74213.0, 18664.0, 41196.0, 41708.0, 38382.0, 80497.0, 150644.0, 150647.0]"
1289,2009/2010,8696,"[38148.0, 37512.0, 128037.0, 97319.0, 33840.0, 35638.0, 42310.0, 37579.0, 97234.0, 37845.0, 33884.0, 33885.0, 33892.0, 74213.0, 32999.0, 33896.0, 18664.0, 41708.0, 41196.0, 38382.0, 30832.0, 46836.0, 37879.0, 150649.0]"
1290,2010/2011,8696,"[nan, 37512.0, 128037.0, 97319.0, 26535.0, 49833.0, 40501.0, 35638.0, 257855.0, 74435.0, 41157.0, 97865.0, 37579.0, 149584.0, 42321.0, 97234.0, 75606.0, 32999.0, 33896.0, 18664.0, 30827.0, 46836.0, 37879.0, 213498.0]"
1291,2011/2012,8696,"[37512.0, 183184.0, 292771.0, 26535.0, 97319.0, 40501.0, 35638.0, 58294.0, 184629.0, 257855.0, 74435.0, 314820.0, 97865.0, 37579.0, 149584.0, 42321.0, 75606.0, 46295.0, 33892.0, 18664.0, 150764.0, 169198.0, 188531.0, 46836.0, 37879.0, 150647.0, 213498.0, 287231.0]"
1292,2012/2013,8696,
1293,2013/2014,8696,
1294,2014/2015,8696,
1295,2015/2016,8696,
1296,2008/2009,9869,"[74752.0, nan, nan, 75395.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 38520.0, 74770.0, 34582.0, 37425.0, 97334.0, 24383.0, 162497.0, 78404.0, 33611.0, 41294.0, 150480.0, 75608.0, 33630.0, 33887.0, 33895.0, 23144.0, 74739.0, 38004.0, 74743.0, 74744.0, 74751.0]"
1297,2009/2010,9869,"[74752.0, nan, nan, 75395.0, nan, nan, 202639.0, 74770.0, 34582.0, 107929.0, 37425.0, 97334.0, 75195.0, 24383.0, 30273.0, 162497.0, 78404.0, 33611.0, 101070.0, 41294.0, 150480.0, 75608.0, 33887.0, 33889.0, 38886.0, 16230.0, 38004.0, 74743.0]"
1298,2010/2011,9869,"[74752.0, 75395.0, 202639.0, 183701.0, 34582.0, 107929.0, 242477.0, 97334.0, 75195.0, 24383.0, 30273.0, 162497.0, 101070.0, 41294.0, 150480.0, 75354.0, 38746.0, 33630.0, 33887.0, 32865.0, 38886.0, 106600.0, 74739.0, 38004.0, 74743.0, 40956.0]"
1299,2011/2012,9869,"[74752.0, 75395.0, 195335.0, 202639.0, 34582.0, 107929.0, 21414.0, 102572.0, 242477.0, 75195.0, 201918.0, 30273.0, 282689.0, 287689.0, 101070.0, 41294.0, 150480.0, 75354.0, 38746.0, 315227.0, 33630.0, 32865.0, 38886.0, 106600.0, 75371.0, 38004.0, 303484.0, 40956.0]"
1300,2012/2013,9869,
1301,2013/2014,9869,
1302,2014/2015,9869,
1303,2015/2016,9869,"[nan, nan, nan, nan, 74752.0, nan, 202639.0, 395154.0, 17299.0, 359191.0, 543020.0, 242477.0, 574654.0, 282689.0, 198217.0, 150480.0, 474448.0, 298327.0, 239965.0, 206301.0, 33630.0, 580704.0, 150764.0, 580589.0, 541557.0, 384374.0, 541558.0, 102394.0]"
1304,2008/2009,8603,"[nan, 33665.0, nan, nan, 33668.0, nan, 30855.0, 30750.0, 2977.0, 37666.0, 37667.0, 37422.0, 37426.0, 38578.0, 34233.0, 42173.0, 30273.0, 46531.0, 31303.0, 22234.0, 38751.0, 115297.0, 25571.0, 38243.0, 38889.0, 161651.0, 18164.0, 33655.0]"
1305,2009/2010,8603,
1306,2010/2011,8603,
1307,2011/2012,8603,"[45440.0, 317569.0, 33027.0, 38025.0, 96652.0, 37657.0, 33827.0, 4902.0, 2983.0, 37427.0, 45749.0, 30646.0, 45237.0, 46531.0, 31303.0, 150731.0, 47566.0, 2768.0, 52563.0, 102879.0, 282467.0, 264293.0, 282470.0, 38889.0, 169196.0, 161651.0, 150644.0]"
1308,2012/2013,8603,"[45440.0, 317569.0, 38025.0, 96652.0, 169756.0, 2983.0, 242094.0, 214449.0, 37427.0, 45237.0, 45749.0, 158263.0, 46531.0, 33733.0, 31303.0, 150731.0, 47566.0, 2768.0, 102879.0, 282467.0, 264293.0, 282470.0, 26345.0, 161651.0, 2805.0, 215927.0, 170365.0]"
1309,2013/2014,8603,"[45440.0, 317569.0, 163971.0, 203527.0, 38025.0, 96652.0, 187279.0, 154256.0, 38805.0, 2983.0, 128298.0, 166702.0, 45237.0, 111801.0, 37441.0, 41923.0, 40648.0, 150731.0, 319055.0, 102879.0, 103905.0, 282467.0, 26345.0, 169196.0, 358127.0, 172147.0, 215927.0, 170365.0]"
1310,2014/2015,8603,
1311,2015/2016,8603,"[96652.0, 116750.0, 154256.0, 2983.0, 39719.0, 102699.0, 531629.0, 535600.0, 38064.0, 183350.0, 213688.0, 111801.0, 114746.0, 37824.0, 27461.0, 40648.0, 193226.0, 722766.0, 445907.0, 605654.0, 239964.0, 33128.0, 186991.0, 268273.0, 172147.0, 30840.0]"
1312,2008/2009,8558,"[nan, nan, 45440.0, nan, nan, 24852.0, 28439.0, 113695.0, 18592.0, 24099.0, 150573.0, 37429.0, 75194.0, 150330.0, 75196.0, 24137.0, 37455.0, 33872.0, 47193.0, 25563.0, 16230.0, 33767.0, 33768.0, 33773.0, 37871.0, 38385.0, 37879.0, 32764.0, 32766.0]"
1313,2009/2010,8558,"[45440.0, 30851.0, 163971.0, 182921.0, 186121.0, 24852.0, 113695.0, 24099.0, 113318.0, 75194.0, 68411.0, 150330.0, 47552.0, 164033.0, 37441.0, 193223.0, 25563.0, 40165.0, 33767.0, 80492.0, 33773.0, 38385.0, 121716.0, 32764.0]"
1314,2010/2011,8558,"[45440.0, 163971.0, 186121.0, 182921.0, 18705.0, 24852.0, 113695.0, 185123.0, 183331.0, 38578.0, 75194.0, 150330.0, 37441.0, 193223.0, 230993.0, 25563.0, 33759.0, 40165.0, 33767.0, 80492.0, 213489.0, 213490.0, 121716.0]"
1315,2011/2012,8558,"[163971.0, 186121.0, 18705.0, 24852.0, 107930.0, 70812.0, 113695.0, 183331.0, 185123.0, 31014.0, 38578.0, 37441.0, 43329.0, 193223.0, 230993.0, 184536.0, 37469.0, 40672.0, 282475.0, 80492.0, 254702.0, 159598.0, 213489.0, 121716.0, 163199.0]"
1316,2012/2013,8558,"[195589.0, 186121.0, 127370.0, 182928.0, 40599.0, 107930.0, 70812.0, 113695.0, 185123.0, 52004.0, 38578.0, 58294.0, 37441.0, 30663.0, 230993.0, 150872.0, 37469.0, 40672.0, 282474.0, 282475.0, 70891.0, 159598.0, 213489.0, 121716.0]"
1317,2013/2014,8558,"[103424.0, 127370.0, 121872.0, 40599.0, 416409.0, 107930.0, 70812.0, 215584.0, 185123.0, 52004.0, 38578.0, 58294.0, 186748.0, 30663.0, 165706.0, 230993.0, 280920.0, 40672.0, 291425.0, 282471.0, 70891.0, 254702.0, 190452.0, 213500.0]"
1318,2014/2015,8558,"[41622.0, 37654.0, 359193.0, 107930.0, 70812.0, 215584.0, 185123.0, 52004.0, 38578.0, 213814.0, 58294.0, 257855.0, 574662.0, 165706.0, 102879.0, 40672.0, 70891.0, 161651.0, 190452.0, 574200.0, 358138.0, 213500.0]"
1319,2015/2016,8558,"[nan, nan, 209922.0, nan, 80265.0, 193930.0, 452243.0, 41622.0, 37654.0, 107930.0, 88986.0, 185123.0, 52004.0, 246438.0, 213814.0, 257855.0, 314947.0, 574662.0, 165706.0, 629579.0, 532942.0, 102879.0, 498033.0, 161651.0, 190452.0, 46836.0, 358138.0]"
1320,2008/2009,8315,"[nan, 33025.0, 33024.0, 33027.0, nan, nan, 33030.0, 159881.0, 37408.0, 37410.0, 150832.0, 150323.0, 154938.0, 30277.0, 33993.0, 33866.0, 30287.0, 171737.0, 33764.0, 37604.0, 37605.0, 96617.0, 97257.0, 96619.0, 96620.0, 33021.0]"
1321,2009/2010,8315,"[33024.0, 33025.0, nan, 33027.0, 33030.0, 37408.0, 37410.0, 150832.0, 181297.0, 150323.0, 179772.0, 30277.0, 33993.0, 33866.0, 30287.0, 182224.0, 33764.0, 37604.0, 96617.0, 96619.0, 96620.0, 74990.0]"
1322,2010/2011,8315,"[33024.0, 33025.0, 33027.0, 33030.0, 191136.0, 37408.0, 37410.0, 150832.0, 181297.0, 150323.0, 154938.0, 179772.0, 33993.0, 33866.0, 112204.0, 30287.0, 182224.0, 33764.0, 37604.0, 242151.0, 96617.0, 96619.0, 74990.0]"
1323,2011/2012,8315,"[33024.0, 33025.0, 33030.0, 188060.0, 191136.0, 37408.0, 37410.0, 150832.0, 181297.0, 150323.0, 179772.0, 164676.0, 33866.0, 182224.0, 213470.0, 33764.0, 37604.0, 242151.0, 96619.0]"
1324,2012/2013,8315,"[33024.0, 33025.0, 33028.0, 33030.0, 188060.0, 191136.0, 191140.0, 181297.0, 150323.0, 179772.0, 164676.0, 182224.0, 239965.0, 213470.0, 411617.0, 33764.0, 37604.0, 242151.0, 96618.0, 96619.0, 74990.0]"
1325,2013/2014,8315,"[33024.0, 33025.0, 33028.0, 159881.0, 108809.0, 261787.0, 150832.0, 181297.0, 150323.0, 45749.0, 154938.0, 179772.0, 164676.0, 182224.0, 282460.0, 213470.0, 411616.0, 411617.0, 33764.0, 242151.0, 96619.0, 43375.0]"
1326,2014/2015,8315,"[33024.0, 33025.0, 33028.0, 159881.0, 108809.0, 261787.0, 191136.0, 181297.0, 150323.0, 45749.0, 154938.0, 179772.0, 604105.0, 182224.0, 282460.0, 213470.0, 571615.0, 102623.0, 411617.0, 441441.0, 33764.0, 571623.0, 96619.0, 43375.0]"
